"startzeit","endzeit","messstelle","messwert","messstationId","indikator"
2024-12-07,2024-12-08,"Frauenfeld, Bahnhofstrasse","6.83","f64bdd31-226e-4d19-b7b2-2c6bd958df8c","Feinstaub PM10 (HVS)"
2024-12-08,2024-12-09,"Konstanz, Wallgutstrasse","8","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10 (HVS)"
2024-12-08,2024-12-09,"Frauenfeld, Bahnhofstrasse","6.85","f64bdd31-226e-4d19-b7b2-2c6bd958df8c","Feinstaub PM10 (HVS)"
2024-12-09,2024-12-10,"Konstanz, Wallgutstrasse","6","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10 (HVS)"
2024-12-09,2024-12-10,"Frauenfeld, Bahnhofstrasse","7.03","f64bdd31-226e-4d19-b7b2-2c6bd958df8c","Feinstaub PM10 (HVS)"
2024-12-10,2024-12-11,"Konstanz, Wallgutstrasse","6","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10 (HVS)"
2024-12-10,2024-12-11,"Frauenfeld, Bahnhofstrasse","9.44","f64bdd31-226e-4d19-b7b2-2c6bd958df8c","Feinstaub PM10 (HVS)"
2024-12-11,2024-12-12,"Konstanz, Wallgutstrasse","10","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10 (HVS)"
2024-12-11,2024-12-12,"Weinfelden, Berufsbildungszentrum","9.52","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10 (HVS)"
2024-12-11,2024-12-12,"Frauenfeld, Bahnhofstrasse","9.89","f64bdd31-226e-4d19-b7b2-2c6bd958df8c","Feinstaub PM10 (HVS)"
2024-12-12,2024-12-13,"Konstanz, Wallgutstrasse","13","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10 (HVS)"
2024-12-12,2024-12-13,"Frauenfeld, Bahnhofstrasse","12.26","f64bdd31-226e-4d19-b7b2-2c6bd958df8c","Feinstaub PM10 (HVS)"
