"startzeit","endzeit","messstelle","messwert","messstationId","indikator"
2024-09-08 16:00:00,2024-09-09 16:00:00,"Konstanz, Wallgutstrasse","3.48","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-08 16:00:00,2024-09-09 16:00:00,"Weinfelden, Berufsbildungszentrum","4.97","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-09 16:00:00,2024-09-10 16:00:00,"Konstanz, Wallgutstrasse","3.42","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-09 16:00:00,2024-09-10 16:00:00,"Weinfelden, Berufsbildungszentrum","4.45","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-10 16:00:00,2024-09-11 16:00:00,"Konstanz, Wallgutstrasse","7.67","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-10 16:00:00,2024-09-11 16:00:00,"Weinfelden, Berufsbildungszentrum","8.37","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-11 16:00:00,2024-09-12 16:00:00,"Konstanz, Wallgutstrasse","2.96","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-11 16:00:00,2024-09-12 16:00:00,"Weinfelden, Berufsbildungszentrum","4.02","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-12 16:00:00,2024-09-13 16:00:00,"Konstanz, Wallgutstrasse","4.48","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-12 16:00:00,2024-09-13 16:00:00,"Weinfelden, Berufsbildungszentrum","4.92","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-13 16:00:00,2024-09-14 16:00:00,"Konstanz, Wallgutstrasse","4.29","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
2024-09-13 16:00:00,2024-09-14 16:00:00,"Weinfelden, Berufsbildungszentrum","6.03","8afbe850-6268-4c59-aa29-8405e7b6da6b","Feinstaub PM10"
2024-09-14 16:00:00,2024-09-15 16:00:00,"Konstanz, Wallgutstrasse","4.50","9fc10577-4551-49aa-9ebc-2a882720c0ac","Feinstaub PM10"
